Datum;DeltaAnzahlVortag;DeltaGeheiltVortag;DeltaTotVortag;DeltaAktivVortag;DeltaTestGesamtVortag
01.01.2022 00:00:00;2999;1988;8;1003;328668
02.01.2022 00:00:00;3470;1892;12;1566;198549
03.01.2022 00:00:00;5981;2193;23;3765;198125
04.01.2022 00:00:00;10045;2605;12;7428;331732
05.01.2022 00:00:00;8763;2411;10;6342;570586
06.01.2022 00:00:00;8866;2442;9;6415;319520
07.01.2022 00:00:00;7018;2397;14;4607;331149
08.01.2022 00:00:00;10682;2683;8;7991;471709
09.01.2022 00:00:00;10870;3000;14;7856;446699
10.01.2022 00:00:00;12585;3952;10;8623;528372
11.01.2022 00:00:00;16477;4678;10;11789;515761
12.01.2022 00:00:00;16759;4492;9;12258;1469988
13.01.2022 00:00:00;16900;6239;9;10652;482191
14.01.2022 00:00:00;16998;7881;12;9105;736449
15.01.2022 00:00:00;14813;7168;8;7637;500115
16.01.2022 00:00:00;16087;8281;11;7795;728344
17.01.2022 00:00:00;18280;9686;8;8586;453008
18.01.2022 00:00:00;28082;10901;8;17173;532431
19.01.2022 00:00:00;25129;10810;12;14307;842360
20.01.2022 00:00:00;29594;11141;7;18446;1388277
21.01.2022 00:00:00;26649;12104;17;14528;616780
22.01.2022 00:00:00;23322;11597;12;11713;539273
23.01.2022 00:00:00;25108;12985;16;12107;465147
24.01.2022 00:00:00;26658;14844;13;11801;457621
25.01.2022 00:00:00;38124;17042;16;21066;533996
26.01.2022 00:00:00;35711;17493;10;18208;791137
27.01.2022 00:00:00;37889;18897;17;18975;1735543
28.01.2022 00:00:00;33667;20688;20;12959;701619
29.01.2022 00:00:00;29167;21032;15;8120;568134
30.01.2022 00:00:00;26315;23868;16;2431;425786
31.01.2022 00:00:00;27846;23901;15;3930;292063
01.02.2022 00:00:00;44184;27289;15;16880;708812
02.02.2022 00:00:00;33852;24945;21;8886;1223923
03.02.2022 00:00:00;36930;27759;24;9147;1161196
04.02.2022 00:00:00;33410;30456;20;2934;596739
05.02.2022 00:00:00;30045;26875;26;3144;545912
06.02.2022 00:00:00;25895;28304;20;-2429;492386
07.02.2022 00:00:00;29027;29886;24;-883;417128
08.02.2022 00:00:00;40131;33335;19;6777;625935
09.02.2022 00:00:00;35097;41157;19;-6079;758201
10.02.2022 00:00:00;33200;43523;28;-10351;828701
11.02.2022 00:00:00;29697;42578;32;-12913;429377
12.02.2022 00:00:00;24909;39947;33;-15071;681801
13.02.2022 00:00:00;23967;41222;23;-17278;369192
14.02.2022 00:00:00;26422;38195;33;-11806;251563
15.02.2022 00:00:00;38681;48694;31;-10044;709849
16.02.2022 00:00:00;30798;31888;24;-1114;942103
17.02.2022 00:00:00;30462;31745;31;-1314;746865
18.02.2022 00:00:00;25693;34721;20;-9048;491800
19.02.2022 00:00:00;21744;30794;28;-9078;711316
20.02.2022 00:00:00;21329;29300;25;-7996;368063
21.02.2022 00:00:00;23634;28757;28;-5151;222958
22.02.2022 00:00:00;35200;29633;30;5537;539689
23.02.2022 00:00:00;28485;28555;28;-98;564949
24.02.2022 00:00:00;29730;28164;32;1534;886099
25.02.2022 00:00:00;25012;31611;39;-6638;503707
26.02.2022 00:00:00;22051;26516;31;-4496;740205
27.02.2022 00:00:00;21188;27677;27;-6516;342848
28.02.2022 00:00:00;27291;27309;31;-49;161121
01.03.2022 00:00:00;40829;29071;41;11717;553850
02.03.2022 00:00:00;31618;25973;29;5616;847200
03.03.2022 00:00:00;31819;27885;33;3901;801296
04.03.2022 00:00:00;31449;29916;31;1502;217224
05.03.2022 00:00:00;27522;26118;30;1374;825635
06.03.2022 00:00:00;26473;27375;24;-926;308045
07.03.2022 00:00:00;34026;26846;33;7147;181146
08.03.2022 00:00:00;50962;31218;26;19718;627441
09.03.2022 00:00:00;49904;30222;24;19658;609185
10.03.2022 00:00:00;49289;32227;27;17035;803114
11.03.2022 00:00:00;43428;38096;28;5304;470532
12.03.2022 00:00:00;37376;31390;29;5957;664188
22.07.2021 00:00:00;421;191;1;229;339761
23.07.2021 00:00:00;342;235;5;102;313561
24.07.2021 00:00:00;325;253;1;71;399696
25.07.2021 00:00:00;316;195;3;118;366087
26.07.2021 00:00:00;365;258;2;105;264707
27.07.2021 00:00:00;547;281;1;265;353876
28.07.2021 00:00:00;506;319;0;187;425944
29.07.2021 00:00:00;532;285;2;245;343301
30.07.2021 00:00:00;543;377;3;163;474681
31.07.2021 00:00:00;420;337;4;79;367563
01.08.2021 00:00:00;346;322;3;21;349438
02.08.2021 00:00:00;402;300;2;100;285169
03.08.2021 00:00:00;595;389;3;203;286518
04.08.2021 00:00:00;497;406;3;88;283128
05.08.2021 00:00:00;601;461;5;135;465180
06.08.2021 00:00:00;571;431;3;137;288795
07.08.2021 00:00:00;563;410;1;152;411157
08.08.2021 00:00:00;436;378;2;56;346513
09.08.2021 00:00:00;617;373;2;242;254742
10.08.2021 00:00:00;874;491;3;380;306240
11.08.2021 00:00:00;859;489;0;370;264414
12.08.2021 00:00:00;968;457;2;509;447807
13.08.2021 00:00:00;952;453;3;496;280547
14.08.2021 00:00:00;832;454;5;373;344791
15.08.2021 00:00:00;797;432;1;364;395705
16.08.2021 00:00:00;876;448;0;428;290401
17.08.2021 00:00:00;1213;522;0;691;287405
18.08.2021 00:00:00;1293;605;2;686;269632
19.08.2021 00:00:00;1310;599;3;708;442858
20.08.2021 00:00:00;1287;746;2;539;268611
21.08.2021 00:00:00;1106;611;3;492;366192
22.08.2021 00:00:00;983;658;2;323;330086
23.08.2021 00:00:00;1154;681;6;467;284054
24.08.2021 00:00:00;1621;888;2;731;277987
25.08.2021 00:00:00;1450;767;6;677;281445
26.08.2021 00:00:00;1404;814;3;587;422734
27.08.2021 00:00:00;1378;932;6;440;255447
28.08.2021 00:00:00;1345;946;9;390;326424
29.08.2021 00:00:00;1081;818;3;260;332283
30.08.2021 00:00:00;1281;806;3;472;230634
31.08.2021 00:00:00;1852;1148;4;700;274462
01.09.2021 00:00:00;1555;1106;4;445;282427
02.09.2021 00:00:00;1691;1155;8;528;411231
03.09.2021 00:00:00;1932;1183;6;743;264200
04.09.2021 00:00:00;1576;1146;9;421;342379
05.09.2021 00:00:00;1391;1089;9;293;375399
06.09.2021 00:00:00;1801;1158;4;639;338111
07.09.2021 00:00:00;2301;1203;8;1090;338557
08.09.2021 00:00:00;2168;1414;8;746;439775
09.09.2021 00:00:00;2338;1342;10;986;347969
10.09.2021 00:00:00;2246;1356;11;879;321630
11.09.2021 00:00:00;1838;1511;7;320;358111
12.09.2021 00:00:00;1390;1303;3;84;364949
13.09.2021 00:00:00;1848;1437;10;401;309931
14.09.2021 00:00:00;2599;1719;16;864;371093
15.09.2021 00:00:00;2318;1480;10;828;353847
16.09.2021 00:00:00;2212;1643;11;558;478750
17.09.2021 00:00:00;2028;1668;11;349;284257
18.09.2021 00:00:00;1428;1703;8;-283;367712
19.09.2021 00:00:00;1340;1656;19;-335;374322
20.09.2021 00:00:00;1379;1741;11;-373;279401
21.09.2021 00:00:00;2108;2305;9;-206;262426
22.09.2021 00:00:00;1837;1834;12;-9;447985
23.09.2021 00:00:00;1816;1885;9;-78;497356
24.09.2021 00:00:00;1829;1985;9;-165;304125
25.09.2021 00:00:00;1385;1908;14;-537;352913
26.09.2021 00:00:00;1386;1792;9;-415;350169
27.09.2021 00:00:00;1590;1638;10;-58;296446
28.09.2021 00:00:00;2611;2283;17;311;358279
29.09.2021 00:00:00;1924;1975;8;-59;359097
30.09.2021 00:00:00;1738;2112;10;-384;433868
01.10.2021 00:00:00;1807;1854;9;-56;290255
02.10.2021 00:00:00;1556;1785;15;-244;225990
03.10.2021 00:00:00;1371;1520;11;-160;408724
04.10.2021 00:00:00;1460;1684;8;-232;287120
05.10.2021 00:00:00;2671;2406;16;249;365396
06.10.2021 00:00:00;2034;1860;8;166;326599
07.10.2021 00:00:00;1853;2083;11;-241;433055
08.10.2021 00:00:00;1875;2081;8;-214;270111
09.10.2021 00:00:00;1585;1896;12;-323;287442
10.10.2021 00:00:00;1298;1671;10;-383;298259
11.10.2021 00:00:00;1597;1681;12;-96;236189
12.10.2021 00:00:00;2715;2197;19;499;351804
13.10.2021 00:00:00;2113;1670;11;432;329066
14.10.2021 00:00:00;2388;1827;11;550;427441
15.10.2021 00:00:00;2381;1969;12;400;280850
16.10.2021 00:00:00;2145;1728;21;396;321818
17.10.2021 00:00:00;1997;1790;20;187;298128
18.10.2021 00:00:00;2727;1734;11;982;248407
19.10.2021 00:00:00;3971;2294;13;1664;364890
20.10.2021 00:00:00;3617;1866;14;1737;335375
21.10.2021 00:00:00;3484;1832;16;1636;455165
22.10.2021 00:00:00;3706;2046;17;1643;284844
23.10.2021 00:00:00;3530;2076;17;1437;315989
24.10.2021 00:00:00;2795;1948;23;824;314239
25.10.2021 00:00:00;3446;2210;12;1224;245796
26.10.2021 00:00:00;4483;2884;25;1574;354029
27.10.2021 00:00:00;4306;2464;30;1812;268599
28.10.2021 00:00:00;5933;2585;16;3332;451995
29.10.2021 00:00:00;5980;2896;14;3070;312927
30.10.2021 00:00:00;5628;2821;27;2780;338420
31.10.2021 00:00:00;4793;2769;18;2006;340861
01.11.2021 00:00:00;5284;3263;24;1997;276500
02.11.2021 00:00:00;6583;3863;24;2696;306382
03.11.2021 00:00:00;8972;3338;35;5599;581327
04.11.2021 00:00:00;9765;3495;29;6241;550179
05.11.2021 00:00:00;9696;3980;35;5681;473302
06.11.2021 00:00:00;8107;3978;32;4097;414915
07.11.2021 00:00:00;8008;4260;30;3718;397268
08.11.2021 00:00:00;7751;4501;34;3216;380970
09.11.2021 00:00:00;11958;5477;41;6440;454958
10.11.2021 00:00:00;13204;5143;31;8030;346999
11.11.2021 00:00:00;10562;5273;62;5227;725954
12.11.2021 00:00:00;12629;5667;58;6904;445216
13.11.2021 00:00:00;11420;6501;60;4859;381534
14.11.2021 00:00:00;11177;6184;49;4944;323413
15.11.2021 00:00:00;10984;7058;48;3878;399798
16.11.2021 00:00:00;16443;7568;51;8824;464540
17.11.2021 00:00:00;15000;7994;62;6944;593434
18.11.2021 00:00:00;14865;8440;54;6371;553894
19.11.2021 00:00:00;14042;8844;62;5136;552269
20.11.2021 00:00:00;14073;9790;49;4234;430547
21.11.2021 00:00:00;11627;9466;70;2091;524203
22.11.2021 00:00:00;11949;10410;67;1472;354947
23.11.2021 00:00:00;14494;12442;65;1987;428955
24.11.2021 00:00:00;14426;12124;63;2239;368068
25.11.2021 00:00:00;12094;13203;73;-1182;619654
26.11.2021 00:00:00;12017;13386;79;-1448;606176
27.11.2021 00:00:00;9593;13347;60;-3814;346928
28.11.2021 00:00:00;7970;11940;72;-4042;268213
29.11.2021 00:00:00;8096;12918;80;-4902;285534
30.11.2021 00:00:00;10935;13990;48;-3103;469103
01.12.2021 00:00:00;8752;13261;75;-4584;491554
13.03.2022 00:00:00;34227;32108;27;2092;366672
14.03.2022 00:00:00;39999;31261;27;8711;345283
15.03.2022 00:00:00;63508;36187;34;27287;544679
16.03.2022 00:00:00;51538;35179;26;16333;1057150
17.03.2022 00:00:00;50500;38131;40;12329;768595
18.03.2022 00:00:00;41957;46591;40;-4674;472259
19.03.2022 00:00:00;37328;44304;34;-7010;714927
20.03.2022 00:00:00;31066;44670;36;-13640;352029
21.03.2022 00:00:00;36817;40962;36;-4181;332573
22.03.2022 00:00:00;54379;43116;35;11228;450123
23.03.2022 00:00:00;40830;41933;49;-1152;478319
24.03.2022 00:00:00;36916;41358;42;-4484;663883
25.03.2022 00:00:00;32890;53386;46;-20542;346725
26.03.2022 00:00:00;25365;43635;39;-18309;602107
27.03.2022 00:00:00;20814;44400;33;-23619;186079
28.03.2022 00:00:00;25922;40869;33;-14980;222096
29.03.2022 00:00:00;33831;41609;38;-7816;526435
30.03.2022 00:00:00;25910;36575;49;-10714;805811
31.03.2022 00:00:00;22023;38693;43;-16713;369907
01.04.2022 00:00:00;18726;45717;51;-27042;552375
02.04.2022 00:00:00;13855;36658;27;-22830;460338
03.04.2022 00:00:00;11403;34420;40;-23057;213630
04.04.2022 00:00:00;15131;31267;27;-16163;188046
05.04.2022 00:00:00;20775;29187;36;-8448;374323
06.04.2022 00:00:00;16202;24151;37;-7986;359410
07.04.2022 00:00:00;13744;24183;30;-10469;721020
08.04.2022 00:00:00;12887;29368;28;-16509;192519
09.04.2022 00:00:00;10526;21609;30;-11113;516345
10.04.2022 00:00:00;7268;20300;26;-13058;170462
11.04.2022 00:00:00;9404;16450;28;-7074;100077
12.04.2022 00:00:00;12366;16566;32;-4232;201528
13.04.2022 00:00:00;10226;14932;23;-4729;185952
14.04.2022 00:00:00;9747;14810;16;-5079;262385
15.04.2022 00:00:00;8640;17168;22;-8550;129645
16.04.2022 00:00:00;7334;14360;21;-7047;226603
17.04.2022 00:00:00;5557;12973;18;-7434;106217
18.04.2022 00:00:00;5700;12212;16;-6528;79772
19.04.2022 00:00:00;8388;11495;19;-3126;101910
20.04.2022 00:00:00;10833;9517;14;1302;247953
21.04.2022 00:00:00;7952;8918;25;-991;344293
22.04.2022 00:00:00;6435;11482;21;-5068;259002
23.04.2022 00:00:00;5432;9383;16;-3967;113218
24.04.2022 00:00:00;4289;8780;12;-4503;101424
25.04.2022 00:00:00;6113;8244;13;-2144;84727
26.04.2022 00:00:00;8140;7818;14;308;269082
27.04.2022 00:00:00;6442;6883;17;-458;236855
28.04.2022 00:00:00;6047;6580;15;-548;179845
29.04.2022 00:00:00;5225;7226;9;-2010;246143
30.04.2022 00:00:00;4445;8768;7;-4330;160057
01.05.2022 00:00:00;3908;7229;14;-3335;83714
02.05.2022 00:00:00;5541;6116;12;-587;71620
03.05.2022 00:00:00;7071;6103;14;954;164112
04.05.2022 00:00:00;5919;5711;9;199;200791
05.05.2022 00:00:00;6027;5779;5;243;160209
06.05.2022 00:00:00;5075;6945;9;-1879;286409
07.05.2022 00:00:00;3429;6093;6;-2670;100098
08.05.2022 00:00:00;3882;5928;18;-2064;77696
09.05.2022 00:00:00;4681;5017;6;-342;68304
10.05.2022 00:00:00;5894;5148;7;739;172786
11.05.2022 00:00:00;5001;5058;6;-63;228920
12.05.2022 00:00:00;4726;5215;12;-501;148398
13.05.2022 00:00:00;3681;6431;3;-2753;109198
14.05.2022 00:00:00;3293;5611;3;-2321;89897
15.05.2022 00:00:00;2477;5522;4;-3049;70310
16.05.2022 00:00:00;3247;4921;8;-1682;435133
17.05.2022 00:00:00;4375;4232;4;139;155889
18.05.2022 00:00:00;3364;4559;5;-1200;225336
19.05.2022 00:00:00;3117;4383;6;-1272;135858
20.05.2022 00:00:00;2693;5179;2;-2488;227772
21.05.2022 00:00:00;1733;4307;5;-2579;112635
22.05.2022 00:00:00;1743;4301;4;-2562;53817
23.05.2022 00:00:00;2403;3517;4;-1118;39726
24.05.2022 00:00:00;3130;3430;13;-313;290343
25.05.2022 00:00:00;2593;2859;2;-268;256898
26.05.2022 00:00:00;1737;2923;7;-1193;259173
27.05.2022 00:00:00;1813;3721;2;-1910;57558
28.05.2022 00:00:00;1879;2890;2;-1013;47210
29.05.2022 00:00:00;1737;2847;0;-1110;59744
30.05.2022 00:00:00;2389;2521;3;-135;45285
31.05.2022 00:00:00;3569;2221;5;1343;60579
01.06.2022 00:00:00;3175;2104;3;1068;249045
02.06.2022 00:00:00;3240;2165;5;1070;153663
03.06.2022 00:00:00;2689;2840;1;-152;144207
04.06.2022 00:00:00;2373;2458;3;-88;62425
05.06.2022 00:00:00;2071;2077;3;-9;41704
06.06.2022 00:00:00;2371;1860;3;508;20822
07.06.2022 00:00:00;3701;2316;2;1383;42506
08.06.2022 00:00:00;5180;2381;3;2796;102963
09.06.2022 00:00:00;4269;2361;5;1903;236970
10.06.2022 00:00:00;4006;3192;2;812;83820
11.06.2022 00:00:00;3037;2914;4;119;56968
12.06.2022 00:00:00;2843;3023;4;-184;32206
13.06.2022 00:00:00;4795;2962;6;1827;67452
14.06.2022 00:00:00;6958;3062;2;3894;111642
15.06.2022 00:00:00;7239;2819;3;4417;194813
16.06.2022 00:00:00;4808;3129;3;1676;89198
17.06.2022 00:00:00;5735;3332;6;2397;61109
18.06.2022 00:00:00;6122;4925;2;1195;58719
19.06.2022 00:00:00;5143;4246;5;892;51137
20.06.2022 00:00:00;8379;4009;5;4365;53852
21.06.2022 00:00:00;10989;3673;3;7313;174987
22.06.2022 00:00:00;9601;4150;7;5444;105991
23.06.2022 00:00:00;8971;4858;2;4111;97659
24.06.2022 00:00:00;8831;6767;8;2056;102632
25.06.2022 00:00:00;6988;7078;4;-94;90363
26.06.2022 00:00:00;6442;5779;6;657;63784
27.06.2022 00:00:00;9649;5779;12;3858;60225
28.06.2022 00:00:00;12425;7381;5;5039;117247
29.06.2022 00:00:00;12683;7063;6;5614;169474
30.06.2022 00:00:00;10362;7465;6;2891;121558
01.07.2022 00:00:00;10014;10012;9;-7;93198
02.07.2022 00:00:00;8350;8795;4;-449;91671
03.07.2022 00:00:00;7809;7997;5;-193;67252
04.07.2022 00:00:00;10963;9554;9;1400;64219
05.07.2022 00:00:00;13239;8518;6;4715;136881
06.07.2022 00:00:00;12260;8402;9;3849;112025
07.07.2022 00:00:00;11092;9285;15;1792;82194
08.07.2022 00:00:00;10511;11832;8;-1329;104319
09.07.2022 00:00:00;8370;12071;11;-3712;103330
10.07.2022 00:00:00;7326;9563;7;-2244;56400
11.07.2022 00:00:00;11636;9814;8;1814;64501
12.07.2022 00:00:00;14958;10136;6;4816;109410
13.07.2022 00:00:00;13016;9706;7;3303;121306
14.07.2022 00:00:00;13087;11207;4;1876;181825
15.07.2022 00:00:00;12163;12188;9;-34;154583
16.07.2022 00:00:00;10267;11224;10;-967;115059
17.07.2022 00:00:00;8288;10321;13;-2046;65940
18.07.2022 00:00:00;13108;10567;14;2527;57618
19.07.2022 00:00:00;14996;10099;9;4888;120070
20.07.2022 00:00:00;13510;10523;11;2976;114363
21.07.2022 00:00:00;11518;11864;14;-360;101279
22.07.2022 00:00:00;10867;13433;14;-2580;118794
23.07.2022 00:00:00;8505;12560;11;-4066;79854
24.07.2022 00:00:00;7247;11551;17;-4321;62118
25.07.2022 00:00:00;10043;11104;16;-1077;51831
26.07.2022 00:00:00;11429;11332;9;88;103369
27.07.2022 00:00:00;9021;10724;15;-1718;112533
28.07.2022 00:00:00;7439;11548;15;-4124;82625
29.07.2022 00:00:00;6699;12978;19;-6298;81801
30.07.2022 00:00:00;5674;11984;14;-6324;66798
31.07.2022 00:00:00;4315;10049;12;-5746;49863
01.08.2022 00:00:00;7565;9992;7;-2434;51665
02.08.2022 00:00:00;8459;9138;7;-686;102330
03.08.2022 00:00:00;6835;7657;11;-833;73563
04.08.2022 00:00:00;5857;8054;12;-2209;94148
05.08.2022 00:00:00;5629;9677;8;-4056;65210
06.08.2022 00:00:00;4688;7653;9;-2974;61391
07.08.2022 00:00:00;3804;6368;11;-2575;43269
08.08.2022 00:00:00;6316;6674;17;-375;15674
09.08.2022 00:00:00;7185;6379;14;792;116527
10.08.2022 00:00:00;5935;5092;10;833;90368
11.08.2022 00:00:00;5880;6515;10;-645;74203
12.08.2022 00:00:00;5473;8116;9;-2652;66371
13.08.2022 00:00:00;4755;6285;2;-1532;58477
14.08.2022 00:00:00;3068;5585;6;-2523;41394
15.08.2022 00:00:00;3931;5379;4;-1452;31282
16.08.2022 00:00:00;6699;6376;11;312;43807
17.08.2022 00:00:00;7756;4980;7;2769;100147
18.08.2022 00:00:00;5830;5269;11;550;80550
19.08.2022 00:00:00;5576;7043;14;-1481;62884
20.08.2022 00:00:00;4713;5348;6;-641;54522
21.08.2022 00:00:00;3129;4901;6;-1778;46519
22.08.2022 00:00:00;5513;6657;13;-1157;38639
23.08.2022 00:00:00;5921;5449;6;466;83301
24.08.2022 00:00:00;5441;4082;7;1352;107036
25.08.2022 00:00:00;5059;4326;7;726;78059
26.08.2022 00:00:00;5047;5467;9;-429;61821
27.08.2022 00:00:00;3948;6954;2;-3008;57372
28.08.2022 00:00:00;2759;4868;7;-2116;41736
29.08.2022 00:00:00;5004;6028;10;-1034;36664
30.08.2022 00:00:00;5570;5250;2;318;87221
31.08.2022 00:00:00;4773;4174;7;592;86045
01.09.2022 00:00:00;4157;4748;1;-592;71689
02.09.2022 00:00:00;3945;6236;2;-2293;66957
03.09.2022 00:00:00;3366;4458;8;-1100;56739
04.09.2022 00:00:00;2833;4501;6;-1674;50485
05.09.2022 00:00:00;4569;5576;8;-1015;90522
06.09.2022 00:00:00;5310;4409;12;889;133632
07.09.2022 00:00:00;4445;3547;2;896;83128
08.09.2022 00:00:00;4286;4002;6;278;76837
09.09.2022 00:00:00;4140;5444;6;-1310;26128
10.09.2022 00:00:00;3398;3997;8;-607;106595
11.09.2022 00:00:00;2794;3506;3;-715;46661
12.09.2022 00:00:00;5128;4820;4;304;40319
13.09.2022 00:00:00;6250;3948;4;2298;105278
14.09.2022 00:00:00;5622;3396;5;2221;78130
15.09.2022 00:00:00;5370;3950;8;1412;67392
16.09.2022 00:00:00;5360;5226;1;133;74268
17.09.2022 00:00:00;4797;4326;5;466;50092
18.09.2022 00:00:00;3698;4117;1;-420;46141
19.09.2022 00:00:00;6234;4724;6;1504;40606
20.09.2022 00:00:00;8458;4465;7;3986;95217
21.09.2022 00:00:00;8080;3714;4;4362;78105
22.09.2022 00:00:00;7940;4213;3;3724;114653
23.09.2022 00:00:00;8559;6091;4;2464;70961
24.09.2022 00:00:00;6933;5189;4;1740;65995
25.09.2022 00:00:00;6088;5244;7;837;48737
26.09.2022 00:00:00;10933;6292;9;4632;49117
27.09.2022 00:00:00;15313;5987;6;9320;105146
28.09.2022 00:00:00;12749;4821;7;7921;108005
29.09.2022 00:00:00;13068;5093;5;7970;98804
30.09.2022 00:00:00;12574;8355;9;4210;103387
01.10.2022 00:00:00;10347;7141;4;3202;0
02.10.2022 00:00:00;8520;7236;4;1280;0
03.10.2022 00:00:00;14193;8267;16;5910;172327
04.10.2022 00:00:00;18529;9023;16;9490;128804
05.10.2022 00:00:00;15290;8474;13;6803;125141
06.10.2022 00:00:00;15554;9082;11;6461;117930
07.10.2022 00:00:00;14384;13732;19;633;98895
08.10.2022 00:00:00;11228;12003;13;-788;0
09.10.2022 00:00:00;8684;13159;10;-4485;0
10.10.2022 00:00:00;13360;14552;10;-1202;207714
11.10.2022 00:00:00;18488;15569;11;2908;149627
12.10.2022 00:00:00;14285;10457;15;3813;128285
13.10.2022 00:00:00;13063;11025;14;2024;97483
14.10.2022 00:00:00;11734;16908;10;-5184;0
15.10.2022 00:00:00;8806;15074;8;-6276;0
16.10.2022 00:00:00;6594;15696;13;-9115;0
17.10.2022 00:00:00;9957;14198;10;-4251;213337
18.10.2022 00:00:00;13192;13751;10;-569;123035
19.10.2022 00:00:00;9982;10885;9;-912;126930
20.10.2022 00:00:00;8291;9571;6;-1286;104824
21.10.2022 00:00:00;7741;15882;11;-8152;85090
22.10.2022 00:00:00;5752;14266;13;-8527;0
23.10.2022 00:00:00;3710;12790;18;-9098;0
24.10.2022 00:00:00;6362;11188;12;-4838;172919
25.10.2022 00:00:00;8106;11150;12;-3056;99990
26.10.2022 00:00:00;4433;7329;11;-2907;0
27.10.2022 00:00:00;5249;6894;7;-1652;169786
28.10.2022 00:00:00;5652;11648;11;-6007;59789
29.10.2022 00:00:00;4402;10065;10;-5673;0
30.10.2022 00:00:00;2848;8158;4;-5314;0
31.10.2022 00:00:00;4611;7527;8;-2924;128143
01.11.2022 00:00:00;4088;6502;13;-2427;0
02.11.2022 00:00:00;4490;4627;9;-146;148031
03.11.2022 00:00:00;5902;4658;5;1239;100526
04.11.2022 00:00:00;4498;7486;2;-2990;73425
05.11.2022 00:00:00;3258;5797;7;-2546;0
06.11.2022 00:00:00;2558;4073;3;-1518;0
07.11.2022 00:00:00;3940;5468;6;-1534;142781
08.11.2022 00:00:00;4746;5242;8;-504;95414
09.11.2022 00:00:00;3950;3834;9;107;94829
10.11.2022 00:00:00;3433;3468;8;-43;632026
11.11.2022 00:00:00;3709;4702;4;-997;65086
12.11.2022 00:00:00;2835;3688;6;-859;0
13.11.2022 00:00:00;2178;5478;9;-3309;0
14.11.2022 00:00:00;3998;4535;7;-544;0
15.11.2022 00:00:00;4897;3871;10;1016;229552
16.11.2022 00:00:00;4507;3339;8;1160;80702
17.11.2022 00:00:00;4246;2832;7;1407;104106
18.11.2022 00:00:00;3838;4418;12;-592;66321
19.11.2022 00:00:00;3085;3929;2;-846;0
20.11.2022 00:00:00;2449;3701;4;-1256;0
21.11.2022 00:00:00;4582;3689;5;888;140757
22.11.2022 00:00:00;5697;3624;7;2066;84804
23.11.2022 00:00:00;4820;2779;8;2033;95633
24.11.2022 00:00:00;4502;2889;8;1605;95087
25.11.2022 00:00:00;4230;4712;1;-483;71485
26.11.2022 00:00:00;3495;4404;4;-913;0
27.11.2022 00:00:00;2983;4427;1;-1445;0
28.11.2022 00:00:00;4428;2814;1;1613;146991
